id,date,store_nbr,family,sales,onpromotion
2999231,2017-08-15,12,PET SUPPLIES,2.0,0
2999232,2017-08-15,12,PLAYERS AND ELECTRONICS,6.0,0
2999233,2017-08-15,12,POULTRY,162.205,0
2999234,2017-08-15,12,PREPARED FOODS,61.0,0
2999235,2017-08-15,12,PRODUCE,393.182,79
2999236,2017-08-15,12,SCHOOL AND OFFICE SUPPLIES,11.0,4
2999237,2017-08-15,12,SEAFOOD,1.0,0
2999238,2017-08-15,13,AUTOMOTIVE,4.0,0
2999239,2017-08-15,13,BABY CARE,0.0,0
2999240,2017-08-15,13,BEAUTY,4.0,0
2999241,2017-08-15,13,BEVERAGES,1290.0,15
2999242,2017-08-15,13,BOOKS,0.0,0
2999243,2017-08-15,13,BREAD/BAKERY,148.0,4
2999244,2017-08-15,13,CELEBRATION,3.0,0
2999245,2017-08-15,13,CLEANING,663.0,16
2999246,2017-08-15,13,DAIRY,272.0,7
2999247,2017-08-15,13,DELI,149.0,4
2999248,2017-08-15,13,EGGS,60.0,1
2999249,2017-08-15,13,FROZEN FOODS,29.0,1
2999250,2017-08-15,13,GROCERY I,2748.0,42
2999251,2017-08-15,13,GROCERY II,1.0,0
2999252,2017-08-15,13,HARDWARE,0.0,0
2999253,2017-08-15,13,HOME AND KITCHEN I,12.0,0
2999254,2017-08-15,13,HOME AND KITCHEN II,9.0,1
2999255,2017-08-15,13,HOME APPLIANCES,0.0,0
2999256,2017-08-15,13,HOME CARE,122.0,4
2999257,2017-08-15,13,LADIESWEAR,1.0,0
2999258,2017-08-15,13,LAWN AND GARDEN,0.0,0
2999259,2017-08-15,13,LINGERIE,2.0,0
2999260,2017-08-15,13,"LIQUOR,WINE,BEER",7.0,0
2999261,2017-08-15,13,MAGAZINES,1.0,0
2999262,2017-08-15,13,MEATS,187.51201,0
2999263,2017-08-15,13,PERSONAL CARE,177.0,5
2999264,2017-08-15,13,PET SUPPLIES,0.0,0
2999265,2017-08-15,13,PLAYERS AND ELECTRONICS,5.0,0
2999266,2017-08-15,13,POULTRY,74.084,0
2999267,2017-08-15,13,PREPARED FOODS,21.0,0
2999268,2017-08-15,13,PRODUCE,303.455,49
2999269,2017-08-15,13,SCHOOL AND OFFICE SUPPLIES,7.0,6
2999270,2017-08-15,13,SEAFOOD,1.0,0
2999271,2017-08-15,14,AUTOMOTIVE,6.0,1
2999272,2017-08-15,14,BABY CARE,0.0,0
2999273,2017-08-15,14,BEAUTY,2.0,1
2999274,2017-08-15,14,BEVERAGES,2400.0,20
2999275,2017-08-15,14,BOOKS,0.0,0
2999276,2017-08-15,14,BREAD/BAKERY,227.0,9
2999277,2017-08-15,14,CELEBRATION,3.0,0
2999278,2017-08-15,14,CLEANING,821.0,18
2999279,2017-08-15,14,DAIRY,436.0,10
2999280,2017-08-15,14,DELI,256.0,3
2999281,2017-08-15,14,EGGS,35.0,1
2999282,2017-08-15,14,FROZEN FOODS,34.0,0
2999283,2017-08-15,14,GROCERY I,3789.0,49
2999284,2017-08-15,14,GROCERY II,2.0,0
2999285,2017-08-15,14,HARDWARE,0.0,0
2999286,2017-08-15,14,HOME AND KITCHEN I,2.0,1
2999287,2017-08-15,14,HOME AND KITCHEN II,19.0,0
2999288,2017-08-15,14,HOME APPLIANCES,0.0,0
2999289,2017-08-15,14,HOME CARE,166.0,4
2999290,2017-08-15,14,LADIESWEAR,0.0,0
2999291,2017-08-15,14,LAWN AND GARDEN,0.0,0
2999292,2017-08-15,14,LINGERIE,7.0,0
2999293,2017-08-15,14,"LIQUOR,WINE,BEER",19.0,0
2999294,2017-08-15,14,MAGAZINES,5.0,0
2999295,2017-08-15,14,MEATS,116.747,0
2999296,2017-08-15,14,PERSONAL CARE,264.0,6
2999297,2017-08-15,14,PET SUPPLIES,1.0,0
2999298,2017-08-15,14,PLAYERS AND ELECTRONICS,13.0,0
2999299,2017-08-15,14,POULTRY,50.337,1
2999300,2017-08-15,14,PREPARED FOODS,107.0,0
2999301,2017-08-15,14,PRODUCE,551.648,88
2999302,2017-08-15,14,SCHOOL AND OFFICE SUPPLIES,4.0,3
2999303,2017-08-15,14,SEAFOOD,6.0,0
2999304,2017-08-15,15,AUTOMOTIVE,3.0,0
2999305,2017-08-15,15,BABY CARE,1.0,0
2999306,2017-08-15,15,BEAUTY,6.0,1
2999307,2017-08-15,15,BEVERAGES,1825.0,27
2999308,2017-08-15,15,BOOKS,0.0,0
2999309,2017-08-15,15,BREAD/BAKERY,187.0,8
2999310,2017-08-15,15,CELEBRATION,2.0,0
2999311,2017-08-15,15,CLEANING,694.0,21
2999312,2017-08-15,15,DAIRY,358.0,5
2999313,2017-08-15,15,DELI,255.0,5
2999314,2017-08-15,15,EGGS,90.0,2
2999315,2017-08-15,15,FROZEN FOODS,54.0,1
2999316,2017-08-15,15,GROCERY I,2628.0,49
2999317,2017-08-15,15,GROCERY II,7.0,0
2999318,2017-08-15,15,HARDWARE,1.0,0
2999319,2017-08-15,15,HOME AND KITCHEN I,15.0,1
2999320,2017-08-15,15,HOME AND KITCHEN II,13.0,0
2999321,2017-08-15,15,HOME APPLIANCES,0.0,0
2999322,2017-08-15,15,HOME CARE,185.0,6
2999323,2017-08-15,15,LADIESWEAR,7.0,0
2999324,2017-08-15,15,LAWN AND GARDEN,0.0,0
2999325,2017-08-15,15,LINGERIE,8.0,0
2999326,2017-08-15,15,"LIQUOR,WINE,BEER",15.0,1
2999327,2017-08-15,15,MAGAZINES,1.0,0
2999328,2017-08-15,15,MEATS,180.437,0
2999329,2017-08-15,15,PERSONAL CARE,161.0,9
2999330,2017-08-15,15,PET SUPPLIES,1.0,0
2999331,2017-08-15,15,PLAYERS AND ELECTRONICS,5.0,0
2999332,2017-08-15,15,POULTRY,128.693,0
2999333,2017-08-15,15,PREPARED FOODS,61.0,1
2999334,2017-08-15,15,PRODUCE,1047.301,105
2999335,2017-08-15,15,SCHOOL AND OFFICE SUPPLIES,3.0,3
2999336,2017-08-15,15,SEAFOOD,4.0,0
2999337,2017-08-15,16,AUTOMOTIVE,5.0,0
2999338,2017-08-15,16,BABY CARE,0.0,0
2999339,2017-08-15,16,BEAUTY,0.0,0
2999340,2017-08-15,16,BEVERAGES,1702.0,29
2999341,2017-08-15,16,BOOKS,0.0,0
2999342,2017-08-15,16,BREAD/BAKERY,205.0,10
2999343,2017-08-15,16,CELEBRATION,3.0,0
2999344,2017-08-15,16,CLEANING,1206.0,21
2999345,2017-08-15,16,DAIRY,268.0,8
2999346,2017-08-15,16,DELI,195.0,4
2999347,2017-08-15,16,EGGS,102.0,1
2999348,2017-08-15,16,FROZEN FOODS,28.0,0
2999349,2017-08-15,16,GROCERY I,2372.0,43
2999350,2017-08-15,16,GROCERY II,4.0,0
2999351,2017-08-15,16,HARDWARE,0.0,0
2999352,2017-08-15,16,HOME AND KITCHEN I,12.0,0
2999353,2017-08-15,16,HOME AND KITCHEN II,16.0,0
2999354,2017-08-15,16,HOME APPLIANCES,0.0,0
2999355,2017-08-15,16,HOME CARE,133.0,6
2999356,2017-08-15,16,LADIESWEAR,0.0,0
2999357,2017-08-15,16,LAWN AND GARDEN,0.0,0
2999358,2017-08-15,16,LINGERIE,6.0,0
2999359,2017-08-15,16,"LIQUOR,WINE,BEER",9.0,1
2999360,2017-08-15,16,MAGAZINES,1.0,0
2999361,2017-08-15,16,MEATS,77.791,0
2999362,2017-08-15,16,PERSONAL CARE,119.0,7
2999363,2017-08-15,16,PET SUPPLIES,0.0,0
2999364,2017-08-15,16,PLAYERS AND ELECTRONICS,2.0,0
2999365,2017-08-15,16,POULTRY,64.859,0
2999366,2017-08-15,16,PREPARED FOODS,41.0,0
2999367,2017-08-15,16,PRODUCE,913.778,85
2999368,2017-08-15,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
2999369,2017-08-15,16,SEAFOOD,2.0,0
2999370,2017-08-15,17,AUTOMOTIVE,9.0,0
2999371,2017-08-15,17,BABY CARE,0.0,0
2999372,2017-08-15,17,BEAUTY,2.0,1
2999373,2017-08-15,17,BEVERAGES,2840.0,21
2999374,2017-08-15,17,BOOKS,0.0,0
2999375,2017-08-15,17,BREAD/BAKERY,333.0,10
2999376,2017-08-15,17,CELEBRATION,6.0,0
2999377,2017-08-15,17,CLEANING,1175.0,19
2999378,2017-08-15,17,DAIRY,707.0,12
2999379,2017-08-15,17,DELI,420.0,6
2999380,2017-08-15,17,EGGS,213.0,1
2999381,2017-08-15,17,FROZEN FOODS,140.0,1
2999382,2017-08-15,17,GROCERY I,4635.0,55
2999383,2017-08-15,17,GROCERY II,10.0,0
2999384,2017-08-15,17,HARDWARE,3.0,0
2999385,2017-08-15,17,HOME AND KITCHEN I,17.0,1
2999386,2017-08-15,17,HOME AND KITCHEN II,22.0,0
2999387,2017-08-15,17,HOME APPLIANCES,0.0,0
2999388,2017-08-15,17,HOME CARE,266.0,7
2999389,2017-08-15,17,LADIESWEAR,0.0,0
2999390,2017-08-15,17,LAWN AND GARDEN,0.0,0
2999391,2017-08-15,17,LINGERIE,3.0,0
2999392,2017-08-15,17,"LIQUOR,WINE,BEER",15.0,0
2999393,2017-08-15,17,MAGAZINES,5.0,0
2999394,2017-08-15,17,MEATS,285.509,0
2999395,2017-08-15,17,PERSONAL CARE,262.0,6
2999396,2017-08-15,17,PET SUPPLIES,2.0,0
2999397,2017-08-15,17,PLAYERS AND ELECTRONICS,6.0,0
2999398,2017-08-15,17,POULTRY,314.182,0
2999399,2017-08-15,17,PREPARED FOODS,61.0,0
2999400,2017-08-15,17,PRODUCE,2300.077,122
2999401,2017-08-15,17,SCHOOL AND OFFICE SUPPLIES,57.0,6
2999402,2017-08-15,17,SEAFOOD,15.0,0
2999403,2017-08-15,18,AUTOMOTIVE,1.0,0
2999404,2017-08-15,18,BABY CARE,4.0,0
2999405,2017-08-15,18,BEAUTY,7.0,1
2999406,2017-08-15,18,BEVERAGES,2110.0,32
2999407,2017-08-15,18,BOOKS,0.0,0
2999408,2017-08-15,18,BREAD/BAKERY,606.0,9
2999409,2017-08-15,18,CELEBRATION,13.0,0
2999410,2017-08-15,18,CLEANING,606.0,21
2999411,2017-08-15,18,DAIRY,569.0,22
2999412,2017-08-15,18,DELI,197.847,6
2999413,2017-08-15,18,EGGS,149.0,1
2999414,2017-08-15,18,FROZEN FOODS,45.0,0
2999415,2017-08-15,18,GROCERY I,3024.594,62
2999416,2017-08-15,18,GROCERY II,8.0,0
2999417,2017-08-15,18,HARDWARE,1.0,0
2999418,2017-08-15,18,HOME AND KITCHEN I,11.0,0
2999419,2017-08-15,18,HOME AND KITCHEN II,28.0,2
2999420,2017-08-15,18,HOME APPLIANCES,0.0,0
2999421,2017-08-15,18,HOME CARE,161.0,8
2999422,2017-08-15,18,LADIESWEAR,4.0,0
2999423,2017-08-15,18,LAWN AND GARDEN,0.0,0
2999424,2017-08-15,18,LINGERIE,3.0,1
2999425,2017-08-15,18,"LIQUOR,WINE,BEER",52.0,5
2999426,2017-08-15,18,MAGAZINES,2.0,0
2999427,2017-08-15,18,MEATS,84.173004,0
2999428,2017-08-15,18,PERSONAL CARE,157.0,8
2999429,2017-08-15,18,PET SUPPLIES,1.0,0
2999430,2017-08-15,18,PLAYERS AND ELECTRONICS,9.0,0
2999431,2017-08-15,18,POULTRY,145.543,0
2999432,2017-08-15,18,PREPARED FOODS,71.548996,0
2999433,2017-08-15,18,PRODUCE,3164.252,155
2999434,2017-08-15,18,SCHOOL AND OFFICE SUPPLIES,30.0,7
2999435,2017-08-15,18,SEAFOOD,21.364,0
2999436,2017-08-15,19,AUTOMOTIVE,8.0,0
2999437,2017-08-15,19,BABY CARE,1.0,0
2999438,2017-08-15,19,BEAUTY,5.0,1
2999439,2017-08-15,19,BEVERAGES,2537.0,21
2999440,2017-08-15,19,BOOKS,0.0,0
2999441,2017-08-15,19,BREAD/BAKERY,197.0,8
2999442,2017-08-15,19,CELEBRATION,10.0,0
2999443,2017-08-15,19,CLEANING,952.0,16
2999444,2017-08-15,19,DAIRY,339.0,7
2999445,2017-08-15,19,DELI,358.0,6
2999446,2017-08-15,19,EGGS,57.0,1
2999447,2017-08-15,19,FROZEN FOODS,33.0,0
2999448,2017-08-15,19,GROCERY I,3490.0,53
2999449,2017-08-15,19,GROCERY II,6.0,0
2999450,2017-08-15,19,HARDWARE,2.0,0
2999451,2017-08-15,19,HOME AND KITCHEN I,11.0,1
2999452,2017-08-15,19,HOME AND KITCHEN II,9.0,0
2999453,2017-08-15,19,HOME APPLIANCES,0.0,0
2999454,2017-08-15,19,HOME CARE,201.0,6
2999455,2017-08-15,19,LADIESWEAR,7.0,0
2999456,2017-08-15,19,LAWN AND GARDEN,0.0,0
2999457,2017-08-15,19,LINGERIE,9.0,0
2999458,2017-08-15,19,"LIQUOR,WINE,BEER",12.0,1
2999459,2017-08-15,19,MAGAZINES,10.0,0
2999460,2017-08-15,19,MEATS,160.44,0
2999461,2017-08-15,19,PERSONAL CARE,178.0,9
2999462,2017-08-15,19,PET SUPPLIES,2.0,0
2999463,2017-08-15,19,PLAYERS AND ELECTRONICS,4.0,0
2999464,2017-08-15,19,POULTRY,72.127,0
2999465,2017-08-15,19,PREPARED FOODS,31.0,0
2999466,2017-08-15,19,PRODUCE,554.62,77
2999467,2017-08-15,19,SCHOOL AND OFFICE SUPPLIES,14.0,2
2999468,2017-08-15,19,SEAFOOD,12.0,0
2999469,2017-08-15,2,AUTOMOTIVE,2.0,0
2999470,2017-08-15,2,BABY CARE,0.0,0
2999471,2017-08-15,2,BEAUTY,9.0,1
2999472,2017-08-15,2,BEVERAGES,2093.0,6
2999473,2017-08-15,2,BOOKS,0.0,0
2999474,2017-08-15,2,BREAD/BAKERY,607.0,10
2999475,2017-08-15,2,CELEBRATION,8.0,0
2999476,2017-08-15,2,CLEANING,659.0,12
2999477,2017-08-15,2,DAIRY,703.0,23
2999478,2017-08-15,2,DELI,232.882,7
2999479,2017-08-15,2,EGGS,154.0,0
2999480,2017-08-15,2,FROZEN FOODS,79.0,1
2999481,2017-08-15,2,GROCERY I,3212.0,33
2999482,2017-08-15,2,GROCERY II,21.0,0
2999483,2017-08-15,2,HARDWARE,1.0,0
2999484,2017-08-15,2,HOME AND KITCHEN I,19.0,0
2999485,2017-08-15,2,HOME AND KITCHEN II,26.0,1
2999486,2017-08-15,2,HOME APPLIANCES,0.0,0
2999487,2017-08-15,2,HOME CARE,187.0,4
2999488,2017-08-15,2,LADIESWEAR,15.0,0
2999489,2017-08-15,2,LAWN AND GARDEN,21.0,0
2999490,2017-08-15,2,LINGERIE,3.0,1
2999491,2017-08-15,2,"LIQUOR,WINE,BEER",65.0,3
2999492,2017-08-15,2,MAGAZINES,15.0,0
2999493,2017-08-15,2,MEATS,357.513,0
2999494,2017-08-15,2,PERSONAL CARE,202.0,8
2999495,2017-08-15,2,PET SUPPLIES,3.0,0
2999496,2017-08-15,2,PLAYERS AND ELECTRONICS,6.0,0
2999497,2017-08-15,2,POULTRY,365.424,0
2999498,2017-08-15,2,PREPARED FOODS,90.849,0
2999499,2017-08-15,2,PRODUCE,2006.874,8
2999500,2017-08-15,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2999501,2017-08-15,2,SEAFOOD,32.718002,0
2999502,2017-08-15,20,AUTOMOTIVE,11.0,0
2999503,2017-08-15,20,BABY CARE,0.0,0
2999504,2017-08-15,20,BEAUTY,4.0,1
2999505,2017-08-15,20,BEVERAGES,4116.0,33
2999506,2017-08-15,20,BOOKS,0.0,0
2999507,2017-08-15,20,BREAD/BAKERY,437.0,11
2999508,2017-08-15,20,CELEBRATION,4.0,0
2999509,2017-08-15,20,CLEANING,1146.0,25
2999510,2017-08-15,20,DAIRY,632.0,20
2999511,2017-08-15,20,DELI,658.019,7
2999512,2017-08-15,20,EGGS,47.0,1
2999513,2017-08-15,20,FROZEN FOODS,63.0,1
2999514,2017-08-15,20,GROCERY I,4792.93,56
2999515,2017-08-15,20,GROCERY II,9.0,0
2999516,2017-08-15,20,HARDWARE,0.0,0
2999517,2017-08-15,20,HOME AND KITCHEN I,15.0,0
2999518,2017-08-15,20,HOME AND KITCHEN II,16.0,1
2999519,2017-08-15,20,HOME APPLIANCES,0.0,0
2999520,2017-08-15,20,HOME CARE,282.0,6
2999521,2017-08-15,20,LADIESWEAR,0.0,0
2999522,2017-08-15,20,LAWN AND GARDEN,4.0,2
2999523,2017-08-15,20,LINGERIE,5.0,1
2999524,2017-08-15,20,"LIQUOR,WINE,BEER",28.0,1
2999525,2017-08-15,20,MAGAZINES,2.0,0
2999526,2017-08-15,20,MEATS,329.746,0
2999527,2017-08-15,20,PERSONAL CARE,349.0,9
2999528,2017-08-15,20,PET SUPPLIES,0.0,0
2999529,2017-08-15,20,PLAYERS AND ELECTRONICS,8.0,0
2999530,2017-08-15,20,POULTRY,273.341,0
2999531,2017-08-15,20,PREPARED FOODS,66.982,0
2999532,2017-08-15,20,PRODUCE,1343.671,124
2999533,2017-08-15,20,SCHOOL AND OFFICE SUPPLIES,92.0,7
2999534,2017-08-15,20,SEAFOOD,5.0,0
2999535,2017-08-15,21,AUTOMOTIVE,12.0,0
2999536,2017-08-15,21,BABY CARE,0.0,0
2999537,2017-08-15,21,BEAUTY,2.0,0
2999538,2017-08-15,21,BEVERAGES,3860.0,30
2999539,2017-08-15,21,BOOKS,0.0,0
2999540,2017-08-15,21,BREAD/BAKERY,483.0,9
2999541,2017-08-15,21,CELEBRATION,9.0,0
2999542,2017-08-15,21,CLEANING,1064.0,22
2999543,2017-08-15,21,DAIRY,574.0,14
2999544,2017-08-15,21,DELI,311.309,8
2999545,2017-08-15,21,EGGS,321.0,1
2999546,2017-08-15,21,FROZEN FOODS,83.736,1
2999547,2017-08-15,21,GROCERY I,3965.414,56
2999548,2017-08-15,21,GROCERY II,13.0,0
2999549,2017-08-15,21,HARDWARE,0.0,0
2999550,2017-08-15,21,HOME AND KITCHEN I,50.0,1
2999551,2017-08-15,21,HOME AND KITCHEN II,21.0,1
2999552,2017-08-15,21,HOME APPLIANCES,0.0,0
2999553,2017-08-15,21,HOME CARE,285.0,8
2999554,2017-08-15,21,LADIESWEAR,5.0,0
2999555,2017-08-15,21,LAWN AND GARDEN,3.0,2
2999556,2017-08-15,21,LINGERIE,7.0,0
2999557,2017-08-15,21,"LIQUOR,WINE,BEER",96.0,4
2999558,2017-08-15,21,MAGAZINES,5.0,0
2999559,2017-08-15,21,MEATS,112.286,0
2999560,2017-08-15,21,PERSONAL CARE,236.0,9
2999561,2017-08-15,21,PET SUPPLIES,3.0,0
2999562,2017-08-15,21,PLAYERS AND ELECTRONICS,8.0,0
2999563,2017-08-15,21,POULTRY,138.924,1
2999564,2017-08-15,21,PREPARED FOODS,135.858,0
2999565,2017-08-15,21,PRODUCE,2310.433,132
2999566,2017-08-15,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
2999567,2017-08-15,21,SEAFOOD,3.0,0
2999568,2017-08-15,22,AUTOMOTIVE,1.0,0
2999569,2017-08-15,22,BABY CARE,0.0,0
2999570,2017-08-15,22,BEAUTY,6.0,0
2999571,2017-08-15,22,BEVERAGES,2193.0,24
2999572,2017-08-15,22,BOOKS,0.0,0
2999573,2017-08-15,22,BREAD/BAKERY,122.0,5
2999574,2017-08-15,22,CELEBRATION,1.0,0
2999575,2017-08-15,22,CLEANING,581.0,18
2999576,2017-08-15,22,DAIRY,289.0,10
2999577,2017-08-15,22,DELI,121.0,5
2999578,2017-08-15,22,EGGS,95.0,1
2999579,2017-08-15,22,FROZEN FOODS,55.0,0
2999580,2017-08-15,22,GROCERY I,2128.0,43
2999581,2017-08-15,22,GROCERY II,5.0,0
2999582,2017-08-15,22,HARDWARE,1.0,0
2999583,2017-08-15,22,HOME AND KITCHEN I,41.0,2
2999584,2017-08-15,22,HOME AND KITCHEN II,19.0,1
2999585,2017-08-15,22,HOME APPLIANCES,0.0,0
2999586,2017-08-15,22,HOME CARE,155.0,8
2999587,2017-08-15,22,LADIESWEAR,1.0,0
2999588,2017-08-15,22,LAWN AND GARDEN,0.0,0
2999589,2017-08-15,22,LINGERIE,4.0,0
2999590,2017-08-15,22,"LIQUOR,WINE,BEER",32.0,3
2999591,2017-08-15,22,MAGAZINES,4.0,0
2999592,2017-08-15,22,MEATS,141.749,0
2999593,2017-08-15,22,PERSONAL CARE,112.0,6
2999594,2017-08-15,22,PET SUPPLIES,0.0,0
2999595,2017-08-15,22,PLAYERS AND ELECTRONICS,4.0,0
2999596,2017-08-15,22,POULTRY,131.07399,0
2999597,2017-08-15,22,PREPARED FOODS,31.0,0
2999598,2017-08-15,22,PRODUCE,634.965,98
2999599,2017-08-15,22,SCHOOL AND OFFICE SUPPLIES,8.0,4
2999600,2017-08-15,22,SEAFOOD,1.0,0
2999601,2017-08-15,23,AUTOMOTIVE,1.0,0
2999602,2017-08-15,23,BABY CARE,0.0,0
2999603,2017-08-15,23,BEAUTY,3.0,2
2999604,2017-08-15,23,BEVERAGES,1253.0,5
2999605,2017-08-15,23,BOOKS,0.0,0
2999606,2017-08-15,23,BREAD/BAKERY,243.799,9
2999607,2017-08-15,23,CELEBRATION,11.0,0
2999608,2017-08-15,23,CLEANING,473.0,10
2999609,2017-08-15,23,DAIRY,421.0,15
2999610,2017-08-15,23,DELI,94.624,1
2999611,2017-08-15,23,EGGS,48.0,0
2999612,2017-08-15,23,FROZEN FOODS,75.844,1
2999613,2017-08-15,23,GROCERY I,1816.0,23
2999614,2017-08-15,23,GROCERY II,25.0,0
2999615,2017-08-15,23,HARDWARE,0.0,0
2999616,2017-08-15,23,HOME AND KITCHEN I,11.0,1
2999617,2017-08-15,23,HOME AND KITCHEN II,20.0,2
2999618,2017-08-15,23,HOME APPLIANCES,0.0,0
2999619,2017-08-15,23,HOME CARE,115.0,5
2999620,2017-08-15,23,LADIESWEAR,19.0,0
2999621,2017-08-15,23,LAWN AND GARDEN,0.0,0
2999622,2017-08-15,23,LINGERIE,4.0,1
2999623,2017-08-15,23,"LIQUOR,WINE,BEER",44.0,2
2999624,2017-08-15,23,MAGAZINES,4.0,0
2999625,2017-08-15,23,MEATS,918.841,0
2999626,2017-08-15,23,PERSONAL CARE,140.0,9
2999627,2017-08-15,23,PET SUPPLIES,5.0,0
2999628,2017-08-15,23,PLAYERS AND ELECTRONICS,5.0,0
2999629,2017-08-15,23,POULTRY,439.349,0
2999630,2017-08-15,23,PREPARED FOODS,22.795,0
2999631,2017-08-15,23,PRODUCE,1156.31,7
2999632,2017-08-15,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2999633,2017-08-15,23,SEAFOOD,2.0,0
2999634,2017-08-15,24,AUTOMOTIVE,1.0,0
2999635,2017-08-15,24,BABY CARE,0.0,0
2999636,2017-08-15,24,BEAUTY,2.0,2
2999637,2017-08-15,24,BEVERAGES,3118.0,11
2999638,2017-08-15,24,BOOKS,0.0,0
2999639,2017-08-15,24,BREAD/BAKERY,720.1,11
2999640,2017-08-15,24,CELEBRATION,15.0,0
2999641,2017-08-15,24,CLEANING,1003.0,11
2999642,2017-08-15,24,DAIRY,1197.0,26
2999643,2017-08-15,24,DELI,284.71,8
2999644,2017-08-15,24,EGGS,218.0,0
2999645,2017-08-15,24,FROZEN FOODS,138.52,1
2999646,2017-08-15,24,GROCERY I,3739.0,31
2999647,2017-08-15,24,GROCERY II,32.0,0
2999648,2017-08-15,24,HARDWARE,2.0,0
2999649,2017-08-15,24,HOME AND KITCHEN I,19.0,1
2999650,2017-08-15,24,HOME AND KITCHEN II,39.0,3
2999651,2017-08-15,24,HOME APPLIANCES,0.0,0
2999652,2017-08-15,24,HOME CARE,239.0,6
2999653,2017-08-15,24,LADIESWEAR,2.0,0
2999654,2017-08-15,24,LAWN AND GARDEN,21.0,0
2999655,2017-08-15,24,LINGERIE,10.0,0
2999656,2017-08-15,24,"LIQUOR,WINE,BEER",62.0,3
2999657,2017-08-15,24,MAGAZINES,16.0,0
2999658,2017-08-15,24,MEATS,397.13,0
2999659,2017-08-15,24,PERSONAL CARE,257.0,10
2999660,2017-08-15,24,PET SUPPLIES,22.0,0
2999661,2017-08-15,24,PLAYERS AND ELECTRONICS,8.0,0
2999662,2017-08-15,24,POULTRY,513.652,0
2999663,2017-08-15,24,PREPARED FOODS,103.035995,0
2999664,2017-08-15,24,PRODUCE,3651.333,10
2999665,2017-08-15,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2999666,2017-08-15,24,SEAFOOD,35.914,0
2999667,2017-08-15,25,AUTOMOTIVE,7.0,0
2999668,2017-08-15,25,BABY CARE,0.0,0
2999669,2017-08-15,25,BEAUTY,3.0,0
2999670,2017-08-15,25,BEVERAGES,1636.0,8
2999671,2017-08-15,25,BOOKS,0.0,0
2999672,2017-08-15,25,BREAD/BAKERY,385.94,11
2999673,2017-08-15,25,CELEBRATION,5.0,0
2999674,2017-08-15,25,CLEANING,312.0,4
2999675,2017-08-15,25,DAIRY,484.0,17
2999676,2017-08-15,25,DELI,102.582,7
2999677,2017-08-15,25,EGGS,104.0,0
2999678,2017-08-15,25,FROZEN FOODS,58.0,1
2999679,2017-08-15,25,GROCERY I,1451.0,24
2999680,2017-08-15,25,GROCERY II,9.0,0
2999681,2017-08-15,25,HARDWARE,0.0,0
2999682,2017-08-15,25,HOME AND KITCHEN I,11.0,0
2999683,2017-08-15,25,HOME AND KITCHEN II,7.0,1
2999684,2017-08-15,25,HOME APPLIANCES,0.0,0
2999685,2017-08-15,25,HOME CARE,72.0,1
2999686,2017-08-15,25,LADIESWEAR,0.0,0
2999687,2017-08-15,25,LAWN AND GARDEN,12.0,0
2999688,2017-08-15,25,LINGERIE,6.0,0
2999689,2017-08-15,25,"LIQUOR,WINE,BEER",96.0,1
2999690,2017-08-15,25,MAGAZINES,10.0,0
2999691,2017-08-15,25,MEATS,180.107,0
2999692,2017-08-15,25,PERSONAL CARE,93.0,8
2999693,2017-08-15,25,PET SUPPLIES,3.0,0
2999694,2017-08-15,25,PLAYERS AND ELECTRONICS,3.0,0
2999695,2017-08-15,25,POULTRY,172.517,0
2999696,2017-08-15,25,PREPARED FOODS,25.468,0
2999697,2017-08-15,25,PRODUCE,1269.174,2
2999698,2017-08-15,25,SCHOOL AND OFFICE SUPPLIES,1.0,0
2999699,2017-08-15,25,SEAFOOD,4.0,0
2999700,2017-08-15,26,AUTOMOTIVE,3.0,0
2999701,2017-08-15,26,BABY CARE,0.0,0
2999702,2017-08-15,26,BEAUTY,0.0,0
2999703,2017-08-15,26,BEVERAGES,762.0,10
2999704,2017-08-15,26,BOOKS,0.0,0
2999705,2017-08-15,26,BREAD/BAKERY,215.0,10
2999706,2017-08-15,26,CELEBRATION,4.0,0
2999707,2017-08-15,26,CLEANING,284.0,4
2999708,2017-08-15,26,DAIRY,263.0,17
2999709,2017-08-15,26,DELI,92.42,5
2999710,2017-08-15,26,EGGS,36.0,0
2999711,2017-08-15,26,FROZEN FOODS,25.0,0
2999712,2017-08-15,26,GROCERY I,1100.0,22
2999713,2017-08-15,26,GROCERY II,3.0,0
2999714,2017-08-15,26,HARDWARE,0.0,0
2999715,2017-08-15,26,HOME AND KITCHEN I,12.0,1
2999716,2017-08-15,26,HOME AND KITCHEN II,6.0,0
2999717,2017-08-15,26,HOME APPLIANCES,0.0,0
2999718,2017-08-15,26,HOME CARE,79.0,4
2999719,2017-08-15,26,LADIESWEAR,0.0,0
2999720,2017-08-15,26,LAWN AND GARDEN,0.0,0
2999721,2017-08-15,26,LINGERIE,0.0,0
2999722,2017-08-15,26,"LIQUOR,WINE,BEER",9.0,3
2999723,2017-08-15,26,MAGAZINES,0.0,0
2999724,2017-08-15,26,MEATS,165.26,0
2999725,2017-08-15,26,PERSONAL CARE,118.0,8
